,level_0,index,Student_ID,Gender,Country_HDI,Country_HDI.fin,Certif.bin,age,iteration_quest,Exam.score,Exam.bin,Assignment.score,Assignment.bin,Quizz.1.score,Quizz.1.bin,Quizz.2.score,Quizz.2.bin,Quizz.3.score,Quizz.3.bin,Quizz.4.bin,Quizz.4.score,Quizz.5.bin,Quizz.5.score,Intro.MOOC,Prez.sem.1,S1.L1,S1.L2,S1.L3,S1.L4,S1.L5,S1.L6,Prez.sem.2,S2.L1,S2.L2,S2.L3,S2.L4,S2.L5,S2.L6,Prez.sem.3,S3.L1.1,S3.L1.2,S3.L2,S3.L3,S3.L4,S3.L5,Prez.sem.4,S4.L1.1,S4.L1.2,S4.L2,S4.L3,S4.L4,S4.L5,Prez.sem.5,S5.L1.1,S5.L1.2,S5.L2,S5.L3,S5.L4,S5.L5,Post.forum.0,view.forum.0,Post.forum.1,Post.forum.1.2,view.forum.1,view.forum.1.2,Post.forum.2,Post.forum.2.2,view.forum.2,view.forum.2.2,Post.forum.3,view.forum.3,Post.forum.4,Post.forum.4.2,view.forum.4,view.forum.4.2,Post.forum.5,Post.forum.5.2,view.forum.5,view.forum.5.2,last.video,last.quizz,view.forum.fonc.cours,Post.forum.fonc.cours,Assignment.choice,iteration_effec,Nb_Quizz_Realises,Nb_Videos_Visionnees,HDI,status
14607,2940,,436.0,une femme,TH,TH,0.0,39.0,3,,0,,0,8.4,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,3,1,7,TH,disengaging_learner
14608,2941,,65470.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14609,2942,,65356.0,un homme,TH,TH,0.0,24.0,3,,0,,0,10.5,1,,0,,0,0,,0,,,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,3,1,7,TH,disengaging_learner
14610,2943,,65181.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,
14611,2944,,64162.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14612,2945,,33218.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,,disengaging_learner
14613,2946,,65284.0,une femme,TH,TH,0.0,50.0,3,,0,,0,20.0,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,3,1,11,TH,disengaging_learner
14614,2947,,64557.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14615,2948,,67151.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14616,2949,,43028.0,un homme,TH,TH,0.0,29.0,3,,0,,0,14.3,1,15.3333333333333,1,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,3,2,12,TH,disengaging_learner
14617,2950,,63220.0,une femme,TH,TH,0.0,43.0,3,,0,,0,14.7,1,,0,,0,0,,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,3,1,1,TH,disengaging_learner
14618,2951,,44270.0,un homme,TH,TH,0.0,41.0,3,,0,,0,17.5,1,17.0,1,13.3333333333333,1,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,3,3,18,TH,disengaging_learner
14619,2952,,65370.0,un homme,TH,TH,0.0,25.0,3,,0,,0,,0,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,TH,disengaging_learner
14620,2953,,65329.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14621,2954,,64500.0,une femme,TH,TH,0.0,45.0,3,,0,73.0,1,12.4,1,15.6666666666667,1,17.3333333333333,1,1,17.0,1,19.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,33,5,0,0,1,3,5,28,TH,disengaging_learner
14622,2955,,64614.0,,,,0.0,,3,,0,,0,11.0,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,3,1,30,,disengaging_learner
14623,2956,,28601.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14624,2957,,64587.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14625,2958,,65168.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,2,,disengaging_learner
14626,2959,,65729.0,,,,0.0,,3,,0,,0,13.3,1,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,1,,disengaging_learner
14627,2960,,27447.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14628,2961,,19518.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14629,2962,,65125.0,,,,0.0,,3,,0,,0,14.7,1,,0,18.0,1,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,3,2,12,,disengaging_learner
14630,2963,,42076.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14631,2964,,64367.0,un homme,TH,TH,0.0,29.0,3,,0,,0,,0,13.0,1,20.0,1,1,20.0,1,20.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,35,5,0,0,0,3,4,30,TH,disengaging_learner
14632,2965,,41809.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14633,2966,,2525.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,10,,disengaging_learner
14634,2967,,64290.0,un homme,TH,TH,0.0,44.0,3,,0,,0,,0,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,TH,disengaging_learner
14635,2968,,41844.0,un homme,TH,TH,0.0,44.0,3,,0,77.0,1,17.6,1,16.0,1,,0,0,,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,3,2,5,TH,disengaging_learner
14636,2969,,64960.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14637,2970,,64609.0,un homme,TH,TH,0.0,27.0,3,,0,84.0,1,17.0,1,17.6666666666667,1,18.0,1,1,12.0,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,2,3,4,24,TH,disengaging_learner
14638,2971,,64471.0,un homme,TH,TH,0.0,33.0,3,,0,,0,15.8,1,15.5,1,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,3,2,16,TH,disengaging_learner
14639,2972,,65718.0,,,,0.0,,3,,0,,0,9.8,1,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,disengaging_learner
14640,2973,,66468.0,un homme,TH,TH,0.0,46.0,3,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,7,TH,disengaging_learner
14641,2974,,66905.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,,disengaging_learner
14642,2975,,45321.0,un homme,B,B,0.0,33.0,3,,0,,0,16.3,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,3,1,6,B,disengaging_learner
14643,2976,,64473.0,,,,0.0,,3,,0,,0,6.4,1,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,disengaging_learner
14644,2977,,65376.0,un homme,TH,TH,0.0,39.0,3,,0,,0,,0,,0,,0,0,,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,TH,disengaging_learner
14645,2978,,65580.0,un homme,TH,TH,0.0,40.0,3,,0,,0,10.9,1,,0,,0,0,,0,,,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,3,1,12,TH,disengaging_learner
14646,2979,,3332.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,6,,disengaging_learner
14647,2980,,29743.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14648,2981,,36800.0,un homme,TH,TH,0.0,34.0,3,,0,,0,18.0,1,16.3333333333333,1,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,3,2,12,TH,disengaging_learner
14649,2982,,64625.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14650,2983,,15107.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14651,2984,,14157.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,,disengaging_learner
14652,2985,,29786.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14653,2986,,66072.0,une femme,TH,TH,0.0,41.0,3,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,TH,
14654,2987,,29532.0,,,,0.0,,3,,0,,0,10.5,1,11.6666666666667,1,11.3333333333333,1,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,3,6,,disengaging_learner
14655,2988,,64695.0,un homme,TH,TH,0.0,32.0,3,,0,,0,16.5,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,3,1,7,TH,disengaging_learner
14656,2989,,65482.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14657,2990,,67836.0,un homme,TH,TH,0.0,26.0,3,,0,,0,13.0,1,16.0,1,19.3333333333333,1,0,,0,,,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,3,3,16,TH,disengaging_learner
14658,2991,,65250.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14659,2992,,67034.0,une femme,TH,TH,0.0,38.0,3,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,TH,
14660,2993,,43137.0,une femme,TH,TH,0.0,41.0,3,,0,,0,14.5,1,0.0,1,,0,0,,0,,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,3,2,7,TH,disengaging_learner
14661,2994,,67625.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,,disengaging_learner
14662,2995,,41232.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14663,2996,,40481.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14664,2997,,64881.0,,,,0.0,,3,,0,,0,17.0,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,3,1,9,,disengaging_learner
14665,2998,,66945.0,,,,0.0,,3,,0,,0,5.8,1,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,3,1,0,,disengaging_learner
14666,2999,,29571.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14667,3000,,66802.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14668,3001,,40909.0,,,,0.0,,3,,0,61.0,1,18.5,1,17.3333333333333,1,20.0,1,0,,0,,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,1,3,3,17,,disengaging_learner
14669,3002,,68020.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,1,,disengaging_learner
14670,3003,,32531.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14671,3004,,49100.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,,
14672,3005,,65040.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,21,,disengaging_learner
14673,3006,,67864.0,un homme,TH,TH,0.0,43.0,3,,0,,0,,0,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,TH,disengaging_learner
14674,3007,,67469.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,,disengaging_learner
14675,3008,,66386.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,9,,disengaging_learner
14676,3009,,64151.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14677,3010,,64674.0,,,,0.0,,3,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,
14678,3011,,65205.0,un homme,TH,TH,0.0,25.0,3,,0,,0,18.6,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,3,1,6,TH,disengaging_learner
